  20704000 271545822  76995328      6144   2.337449538316E-002   3.263218400000E+002   3.262900910000E+002   4.058295109272E+002   3.208838110000E+002   3.243719449043E+002   3.227907270000E+002   3.266643378735E+002   3.000000000000E+000
  20704000 271545822  76995328      6144   2.337449538316E-002   3.355326560000E+002   3.355116480000E+002   4.104127869606E+002   3.274654310000E+002   3.306414670944E+002   3.296668650000E+002   3.332611041069E+002   3.000000000000E+000
  30608000 271545822  76995328      6144   7.562631780681E+003   4.005809910000E+002   4.005631590000E+002   4.793568549156E+002   3.949978510000E+002   4.007052111626E+002   3.979885460000E+002   4.040925500393E+002   3.000000000000E+000
  30608000 271545822  76995328      6144   9.159726121942E+006   3.972459660000E+002   3.972123910000E+002   4.717479228973E+002   3.915583030000E+002   3.969633579254E+002   3.934981000000E+002   3.993296298981E+002   3.000000000000E+000
