  30607053  66310746  16384000      3072   2.337964920998E-002   2.609547190000E+003   2.609530183000E+003   2.695414624929E+003   2.605595790000E+003   2.634858863115E+003   2.607792429000E+003   2.637374038935E+003   4.000000000000E+000
  30607053  66310746  16384000      3072   2.337964916019E-002   3.120199974000E+003   3.120175051000E+003   3.212497894049E+003   3.116179135000E+003   3.150730549097E+003   3.118378131000E+003   3.153366411924E+003   4.000000000000E+000
  30607053  66310746  16384000      3072   2.337964915836E-002   1.069781721000E+003   1.069761863000E+003   1.148781535149E+003   1.065604921000E+003   1.087696699142E+003   1.067567713000E+003   1.089955147028E+003   4.000000000000E+000
  30608000  66310746  16384000      3072   7.199149189420E+004   2.276602270000E+002   2.276424280000E+002   2.962779581547E+002   2.223300490000E+002   2.249717271328E+002   2.251338200000E+002   2.280010061264E+002   4.000000000000E+000
