  20704000  56352072  16384000       768   2.337964920435E-002   2.687426040000E+002   2.687180290000E+002   3.167321078777E+002   2.653073020000E+002   2.681552088261E+002   2.670127380000E+002   2.702403290272E+002   4.000000000000E+000
  21454000  56352072  16384000       768   2.337964411535E-002   4.994901950000E+002   4.994665320000E+002   5.421477768421E+002   4.949688270000E+002   4.999704320431E+002   4.967383520000E+002   5.020151309967E+002   4.000000000000E+000
