  20704000 263174595  76995328      3072   2.337449538314E-002   5.757513870000E+002   5.757270610000E+002   6.376290118694E+002   5.710098720000E+002   5.758629369736E+002   5.738144830000E+002   5.791960179806E+002   3.000000000000E+000
  20704000 263174595  76995328      3072   2.337449538314E-002   5.818870260000E+002   5.818718150000E+002   6.507456779480E+002   5.769149870000E+002   5.827301909924E+002   5.796493620000E+002   5.859254560471E+002   3.000000000000E+000
  30608000 263174595  76995328      3072   1.888024555642E-002   7.759658590000E+002   7.759400820000E+002   8.414324319363E+002   7.702606450000E+002   7.790511670113E+002   7.730994440000E+002   7.823322250843E+002   3.000000000000E+000
  30608000 263174595  76995328      3072   2.891673166686E+012   7.768600580000E+002   7.768450710000E+002   8.402417819500E+002   7.705308710000E+002   7.785597848892E+002   7.733852350000E+002   7.818336908817E+002   3.000000000000E+000
